match_id,season_num,season,venue,toss_winner,team1,team2,toss_decision,match_winner,toss_won_match,bat_first_won,field_first_won
981003,2016,2016,Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,1,0,1
981005,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Punjab Kings,Rising Pune Supergiant,Punjab Kings,bat,Rising Pune Supergiant,0,0,0
981007,2016,2016,Green Park,Gujarat Lions,Gujarat Lions,Mumbai Indians,field,Gujarat Lions,1,0,1
981009,2016,2016,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Kolkata Knight Riders,0,0,0
981011,2016,2016,Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
981013,2016,2016,M Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
981015,2016,2016,Feroz Shah Kotla,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,0,0,0
981017,2016,2016,Feroz Shah Kotla,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
981019,2016,2016,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
1082591,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
1082592,2017,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,1,0,1
1082593,2017,2017,Saurashtra Cricket Association Stadium,Kolkata Knight Riders,Gujarat Lions,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1082594,2017,2017,Holkar Cricket Stadium,Punjab Kings,Punjab Kings,Rising Pune Supergiant,field,Punjab Kings,1,0,1
1082595,2017,2017,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Capitals,bat,Royal Challengers Bangalore,1,1,0
1082596,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Gujarat Lions,field,Sunrisers Hyderabad,1,0,1
1082597,2017,2017,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,1,0,1
1082598,2017,2017,Holkar Cricket Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,Punjab Kings,0,0,0
1082599,2017,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Delhi Capitals,field,Delhi Capitals,0,0,0
1082600,2017,2017,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,1,0,1
1082601,2017,2017,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,1,0,1
1082602,2017,2017,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,1,0,1
1082603,2017,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Rising Pune Supergiant,field,Gujarat Lions,1,0,1
1082604,2017,2017,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Kolkata Knight Riders,0,0,0
1082605,2017,2017,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Punjab Kings,bat,Delhi Capitals,1,1,0
1082606,2017,2017,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Gujarat Lions,field,Mumbai Indians,1,0,1
1082607,2017,2017,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rising Pune Supergiant,field,Rising Pune Supergiant,0,0,0
1082608,2017,2017,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
1082609,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,0,0,0
1082610,2017,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
1082611,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,1,1,0
1082612,2017,2017,Holkar Cricket Stadium,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
1082613,2017,2017,Eden Gardens,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,1,0,1
1082614,2017,2017,Wankhede Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,0,0,0
1082615,2017,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Sunrisers Hyderabad,field,Rising Pune Supergiant,1,0,1
1082616,2017,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Punjab Kings,field,Punjab Kings,0,0,0
1082617,2017,2017,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,0,0,0
1082618,2017,2017,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiant,0,0,0
1082620,2017,2017,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,Rising Pune Supergiant,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1082621,2017,2017,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Gujarat Lions,1,0,1
1082622,2017,2017,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,1,0,1
1082623,2017,2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
1082624,2017,2017,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,Rising Pune Supergiant,0,0,0
1082625,2017,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Mumbai Indians,bat,Mumbai Indians,0,0,0
1082626,2017,2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,Punjab Kings,Delhi Capitals,field,Punjab Kings,1,0,1
1082627,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,0,0,0
1082628,2017,2017,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,Mumbai Indians,0,0,0
1082629,2017,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Gujarat Lions,field,Rising Pune Supergiant,1,0,1
1082630,2017,2017,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,1,0,1
1082631,2017,2017,Eden Gardens,Rising Pune Supergiant,Kolkata Knight Riders,Rising Pune Supergiant,field,Rising Pune Supergiant,1,0,1
1082632,2017,2017,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Gujarat Lions,field,Delhi Capitals,1,0,1
1082633,2017,2017,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,0,0,0
1082634,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiant,0,0,0
1082635,2017,2017,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Mumbai Indians,field,Mumbai Indians,0,0,0
1082636,2017,2017,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1082637,2017,2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,Punjab Kings,Gujarat Lions,field,Gujarat Lions,1,0,1
1082638,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,0,0,0
1082639,2017,2017,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Punjab Kings,0,0,0
1082640,2017,2017,Green Park,Delhi Capitals,Gujarat Lions,Delhi Capitals,field,Delhi Capitals,1,0,1
1082641,2017,2017,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,field,Punjab Kings,0,0,0
1082642,2017,2017,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Rising Pune Supergiant,bat,Delhi Capitals,1,1,0
1082643,2017,2017,Green Park,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
1082644,2017,2017,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,0,0,0
1082645,2017,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Punjab Kings,field,Rising Pune Supergiant,1,0,1
1082646,2017,2017,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,1,1,0
1082647,2017,2017,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiant,0,0,0
1082648,2017,2017,M Chinnaswamy Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1082649,2017,2017,M Chinnaswamy Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,1,0,1
1082650,2017,2017,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Mumbai Indians,Rising Pune Supergiant,bat,Mumbai Indians,1,1,0
1136561,2018,2018,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136562,2018,2018,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,1,0,1
1136563,2018,2018,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1136564,2018,2018,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
1136565,2018,2018,MA Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136566,2018,2018,Sawai Mansingh Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Rajasthan Royals,0,0,0
1136567,2018,2018,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
1136568,2018,2018,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
1136569,2018,2018,Wankhede Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Delhi Capitals,1,0,1
1136570,2018,2018,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
1136571,2018,2018,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,0,0,0
1136572,2018,2018,Punjab Cricket Association IS Bindra Stadium,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,0,0,0
1136573,2018,2018,Eden Gardens,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,0,0,0
1136574,2018,2018,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,0,0,0
1136575,2018,2018,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1136576,2018,2018,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Punjab Kings,Sunrisers Hyderabad,bat,Punjab Kings,1,1,0
1136577,2018,2018,Maharashtra Cricket Association Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,0,0,0
1136578,2018,2018,Eden Gardens,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Punjab Kings,1,0,1
1136579,2018,2018,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
1136580,2018,2018,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,0,0,0
1136581,2018,2018,Sawai Mansingh Stadium,Mumbai Indians,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
1136582,2018,2018,Arun Jaitley Stadium,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,0,0,0
1136583,2018,2018,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,0,0,0
1136584,2018,2018,M.Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136585,2018,2018,Rajiv Gandhi International Stadium,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,0,0,0
1136586,2018,2018,Arun Jaitley Stadium,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Delhi Capitals,0,0,0
1136587,2018,2018,Maharashtra Cricket Association Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
1136588,2018,2018,Sawai Mansingh Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,1,1,0
1136589,2018,2018,M.Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1136590,2018,2018,Maharashtra Cricket Association Stadium,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Chennai Super Kings,0,0,0
1136591,2018,2018,M.Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Royal Challengers Bangalore,0,0,0
1136592,2018,2018,Arun Jaitley Stadium,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Delhi Capitals,0,0,0
1136593,2018,2018,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1136594,2018,2018,Holkar Cricket Stadium,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
1136595,2018,2018,Maharashtra Cricket Association Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136596,2018,2018,Rajiv Gandhi International Stadium,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
1136597,2018,2018,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,0,0,0
1136598,2018,2018,Holkar Cricket Stadium,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Punjab Kings,1,0,1
1136599,2018,2018,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
1136600,2018,2018,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Punjab Kings,bat,Rajasthan Royals,1,1,0
1136601,2018,2018,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,0,0,0
1136602,2018,2018,Arun Jaitley Stadium,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
1136603,2018,2018,Sawai Mansingh Stadium,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
1136604,2018,2018,Holkar Cricket Stadium,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,0,0,0
1136605,2018,2018,Arun Jaitley Stadium,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
1136606,2018,2018,Maharashtra Cricket Association Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136607,2018,2018,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,1,0,1
1136608,2018,2018,Holkar Cricket Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
1136609,2018,2018,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1136610,2018,2018,Wankhede Stadium,Punjab Kings,Mumbai Indians,Punjab Kings,field,Mumbai Indians,0,0,0
1136611,2018,2018,M.Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,0,0,0
1136612,2018,2018,Arun Jaitley Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Delhi Capitals,0,0,0
1136613,2018,2018,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,1,1,0
1136614,2018,2018,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
1136615,2018,2018,Arun Jaitley Stadium,Delhi Capitals,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,1,1,0
1136616,2018,2018,Maharashtra Cricket Association Stadium,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136617,2018,2018,Wankhede Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1136618,2018,2018,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,Kolkata Knight Riders,0,0,0
1136619,2018,2018,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,0,0,0
1136620,2018,2018,Wankhede Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1175356,2019,2019,MA Chidambaram Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1175357,2019,2019,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1175358,2019,2019,Wankhede Stadium,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,0,0,0
1175359,2019,2019,Sawai Mansingh Stadium,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Punjab Kings,0,0,0
1175360,2019,2019,Arun Jaitley Stadium,Delhi Capitals,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
1175361,2019,2019,Eden Gardens,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,0,0,0
1175362,2019,2019,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,0,0,0
1175363,2019,2019,Rajiv Gandhi International Stadium,Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
1175364,2019,2019,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Mumbai Indians,Punjab Kings,field,Punjab Kings,1,0,1
1175365,2019,2019,Arun Jaitley Stadium,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Delhi Capitals,1,0,1
1175366,2019,2019,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
1175367,2019,2019,MA Chidambaram Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,0,0,0
1175368,2019,2019,Punjab Cricket Association IS Bindra Stadium,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,0,0,0
1175369,2019,2019,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,1,0,1
1175370,2019,2019,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0,0,0
1175371,2019,2019,Arun Jaitley Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
1175372,2019,2019,M.Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1178393,2019,2019,MA Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,1,1,0
1178394,2019,2019,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,0,0,0
1178395,2019,2019,M.Chinnaswamy Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Delhi Capitals,1,0,1
1178396,2019,2019,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1178397,2019,2019,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,1,0,1
1178398,2019,2019,MA Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1178399,2019,2019,Wankhede Stadium,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
1178400,2019,2019,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1178401,2019,2019,Eden Gardens,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Delhi Capitals,1,0,1
1178402,2019,2019,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,1,0,1
1178403,2019,2019,Punjab Cricket Association IS Bindra Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
1178404,2019,2019,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1178405,2019,2019,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,0,0,0
1178406,2019,2019,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,1,0,1
1178407,2019,2019,Punjab Cricket Association IS Bindra Stadium,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Punjab Kings,0,0,0
1178408,2019,2019,Rajiv Gandhi International Stadium,Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
1178409,2019,2019,Arun Jaitley Stadium,Mumbai Indians,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,1,1,0
1178410,2019,2019,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,0,0,0
1178411,2019,2019,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,1,0,1
1178412,2019,2019,Arun Jaitley Stadium,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Delhi Capitals,1,0,1
1178413,2019,2019,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
1178414,2019,2019,M.Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,0,0,0
1178415,2019,2019,Sawai Mansingh Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Delhi Capitals,1,0,1
1178416,2019,2019,MA Chidambaram Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,1,0,1
1178417,2019,2019,M.Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Royal Challengers Bangalore,0,0,0
1178418,2019,2019,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,Rajasthan Royals,1,0,1
1178419,2019,2019,MA Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0,0,0
1178420,2019,2019,Sawai Mansingh Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,1,0,1
1178421,2019,2019,Arun Jaitley Stadium,Delhi Capitals,Delhi Capitals,Royal Challengers Bangalore,bat,Delhi Capitals,1,1,0
1178422,2019,2019,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,0,0,0
1178423,2019,2019,Rajiv Gandhi International Stadium,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,0,0,0
1178425,2019,2019,MA Chidambaram Stadium,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Chennai Super Kings,0,0,0
1178426,2019,2019,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
1178427,2019,2019,Punjab Cricket Association IS Bindra Stadium,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
1178428,2019,2019,Arun Jaitley Stadium,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,0,0,0
1178429,2019,2019,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
1178430,2019,2019,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,1,0,1
1178431,2019,2019,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,1,0,1
1181764,2019,2019,MA Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,0,0,0
1181766,2019,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,1,0,1
1181767,2019,2019,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,1,0,1
